Metric,Model,Avg_Rank,CD,Friedman_chi2,Friedman_p
Weighted_Recall,LogisticRegression,2.6666666666666665,3.578991617760511,13.476190476190467,0.019302430752011344
Weighted_Recall,XGBmodel,3.0,3.578991617760511,13.476190476190467,0.019302430752011344
Weighted_Recall,GradientBoosting,3.3333333333333335,3.578991617760511,13.476190476190467,0.019302430752011344
Weighted_Recall,random_forest,5.0,3.578991617760511,13.476190476190467,0.019302430752011344
Weighted_Recall,DTmodel,6.0,3.578991617760511,13.476190476190467,0.019302430752011344
Weighted_F1,sklearn_SVM,1.0,3.578991617760511,13.476190476190467,0.019302430752011344
Weighted_F1,LogisticRegression,2.6666666666666665,3.578991617760511,13.476190476190467,0.019302430752011344
Weighted_F1,XGBmodel,3.0,3.578991617760511,13.476190476190467,0.019302430752011344
Weighted_F1,GradientBoosting,3.3333333333333335,3.578991617760511,13.476190476190467,0.019302430752011344
Weighted_F1,random_forest,5.0,3.578991617760511,13.476190476190467,0.019302430752011344
Weighted_F1,DTmodel,6.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Precision,sklearn_SVM,1.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Precision,LogisticRegression,2.6666666666666665,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Precision,XGBmodel,3.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Precision,GradientBoosting,3.3333333333333335,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Precision,random_forest,5.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Precision,DTmodel,6.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Recall,sklearn_SVM,1.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Recall,LogisticRegression,2.6666666666666665,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Recall,XGBmodel,3.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Recall,GradientBoosting,3.3333333333333335,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Recall,random_forest,5.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_Recall,DTmodel,6.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_F1,sklearn_SVM,1.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_F1,LogisticRegression,2.6666666666666665,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_F1,XGBmodel,3.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_F1,GradientBoosting,3.3333333333333335,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_F1,random_forest,5.0,3.578991617760511,13.476190476190467,0.019302430752011344
Micro_F1,DTmodel,6.0,3.578991617760511,13.476190476190467,0.019302430752011344
Integrated_Score,sklearn_SVM,1.0,3.578991617760511,12.714285714285708,0.0262085176782491
Integrated_Score,LogisticRegression,2.6666666666666665,3.578991617760511,12.714285714285708,0.0262085176782491
Integrated_Score,XGBmodel,3.0,3.578991617760511,12.714285714285708,0.0262085176782491
Integrated_Score,GradientBoosting,3.6666666666666665,3.578991617760511,12.714285714285708,0.0262085176782491
Integrated_Score,random_forest,4.666666666666667,3.578991617760511,12.714285714285708,0.0262085176782491
Integrated_Score,DTmodel,6.0,3.578991617760511,12.714285714285708,0.0262085176782491
