Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
2026-05-29 02:38:18,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/sklearn_SVM,first,1779993490161_93e3ba1217799934980895423,0.2,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,sklearn_SVM,0.8051948051948052,0.7924718196457328,0.769074074074074,0.7778846153846153,0.8019114540853671,0.8051948051948052,0.801148851148851,0.8051948051948052,0.8051948051948052,0.8051948051948051,0.7952786768384592
2026-05-29 02:38:18,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/random_forest,first,1779993490161_93e3ba1217799934983474001,0.2,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,random_forest,0.7402597402597403,0.714366515837104,0.7105555555555556,0.7123108537268821,0.7381882823059294,0.7402597402597403,0.7390952033208712,0.7402597402597403,0.7402597402597403,0.7402597402597403,0.7301258400309178
2026-05-29 02:38:18,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/XGBmodel,first,1779993490161_93e3ba1217799934985073964,0.2,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,XGBmodel,0.7857142857142857,0.7655625356938892,0.7583333333333333,0.7615763546798029,0.7833890837888553,0.7857142857142857,0.7842364532019704,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7768861307495878
2026-05-29 02:38:18,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/DTmodel,first,1779993490161_93e3ba1217799934986351497,0.2,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,DTmodel,0.6623376623376623,0.6292592592592592,0.6292592592592592,0.6292592592592592,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.650760221260221
2026-05-29 02:38:18,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/LogisticRegression,first,1779993490161_93e3ba1217799934987607125,0.2,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,LogisticRegression,0.7727272727272727,0.7630992196209587,0.7185185185185186,0.730432608152038,0.7689267254484645,0.7727272727272727,0.762326945372707,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7580592884784148
2026-05-29 02:38:18,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/GradientBoosting,first,1779993490161_93e3ba1217799934989779623,0.2,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,GradientBoosting,0.7532467532467533,0.7295918367346939,0.7333333333333334,0.7313131313131314,0.755499602438378,0.7532467532467533,0.7542437360619179,0.7532467532467533,0.7532467532467533,0.7532467532467532,0.7459747086555988
2026-05-29 02:38:19,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/sklearn_SVM,first,1779993490161_93e3ba1217799934991374226,0.2,0.5,5012,4,biMaxInfgain,standard,noAug,noImbl,sklearn_SVM,0.7662337662337663,0.7446933962264151,0.7305555555555556,0.7361507709880069,0.7617771379563832,0.7662337662337663,0.7627626513977172,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7550331288252002
2026-05-29 02:38:19,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/random_forest,first,1779993490161_93e3ba1217799934994020075,0.2,0.5,5012,4,biMaxInfgain,standard,noAug,noImbl,random_forest,0.7207792207792207,0.695152830529933,0.6998148148148149,0.6971692504687428,0.7246231793166139,0.7207792207792207,0.7224264280101843,0.7207792207792207,0.7207792207792207,0.7207792207792207,0.7132101225496633
2026-05-29 02:38:19,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/XGBmodel,first,1779993490161_93e3ba1217799934995590681,0.2,0.5,5012,4,biMaxInfgain,standard,noAug,noImbl,XGBmodel,0.7207792207792207,0.695152830529933,0.6998148148148149,0.6971692504687428,0.7246231793166139,0.7207792207792207,0.7224264280101843,0.7207792207792207,0.7207792207792207,0.7207792207792207,0.7132101225496633
2026-05-29 02:38:19,20260529-023757,log/pimaindians_diabetes_v5/20260529-023757/4/biMaxInfgain/standard__noAug__noImbl/DTmodel,first,1779993490161_93e3ba1217799934996822317,0.2,0.5,5012,4,biMaxInfgain,standard,noAug,noImbl,DTmodel,0.6688311688311688,0.6373737373737374,0.6385185185185185,0.6379143423539717,0.6702610520792339,0.6688311688311688,0.669518209419551,0.6688311688311688,0.6688311688311688,0.6688311688311688,0.6582626810956447
